conversation_id,tenant_id,started_at,primary_intent,hours_bucket
c5006101-0640-f815-3a4e-0eaa82f5d15f,safarilink,2026-07-21T06:32:00,changes,outside_hours
05e7a996-5162-4f38-e1ad-eca27014e848,safarilink,2026-08-05T20:07:00,check_in,outside_hours
1e9b848e-d8da-caf3-f733-858114f0f714,safarilink,2026-08-08T13:45:00,check_in,in_hours
91d9e43c-2048-3e99-5672-3b4ed9c57141,safarilink,2026-08-05T14:35:00,schedules,in_hours
92ffec02-985d-b118-dcac-4895b23218ef,safarilink,2026-07-31T08:41:00,schedules,in_hours
bbfd3404-d4fd-3aaa-c474-beb1ab465216,safarilink,2026-07-25T09:01:00,destinations,in_hours
867d4af6-754c-8dc2-0d54-b8aa1e8c02b1,safarilink,2026-08-02T13:44:00,baggage,in_hours
532130b7-2827-a5ce-0953-6ed4a45cab33,safarilink,2026-07-22T08:03:00,schedules,in_hours
8cca3d66-aa16-8703-3bd1-870fa91600ac,safarilink,2026-07-27T20:30:00,other,outside_hours
914ccdda-4507-3882-f421-bc6e1b749b51,safarilink,2026-08-01T05:21:00,booking_lookup,outside_hours
9ded54ca-a5c5-d5b7-4bd8-2deb20e0277f,safarilink,2026-07-30T00:59:00,charters,outside_hours
896a8267-e633-f7db-55c6-6ddc3b3e9635,safarilink,2026-07-30T12:37:00,booking_lookup,in_hours
e93f3cf8-0316-2da7-cc50-1af88c2272da,safarilink,2026-07-30T16:50:00,baggage,in_hours
0e362338-5ab5-4145-4902-508995c57bc5,safarilink,2026-07-14T10:57:00,frequent_flyer,in_hours
f064cce7-7b07-9293-6150-a26ae24b3e2f,safarilink,2026-07-24T19:44:00,booking_lookup,outside_hours
e4981661-6b1a-eb74-bd61-17b3f8df250b,safarilink,2026-08-03T03:30:00,frequent_flyer,outside_hours
2bb0b628-9e19-ba47-e487-e82347b2efef,safarilink,2026-07-17T16:55:00,baggage,in_hours
cbb14778-c1cc-b715-3dee-b321b4b778a5,safarilink,2026-07-14T04:13:00,booking_lookup,outside_hours
0f464c4a-42af-da0c-089c-709ef6152b5d,safarilink,2026-08-05T10:34:00,booking_lookup,in_hours
f21a1936-3582-2482-a864-fe66049b6e40,safarilink,2026-07-20T01:06:00,other,outside_hours
57b4979f-f9ce-b2ca-7338-1d0c096ae685,safarilink,2026-08-05T00:04:00,booking_lookup,outside_hours
e6c1e3d8-d932-fa07-22fd-140499c96c78,safarilink,2026-07-18T02:33:00,baggage,outside_hours
323ead6f-7cc3-ae67-fd8e-5966838fa105,safarilink,2026-07-21T06:31:00,schedules,outside_hours
97e3d92c-a333-6428-8e76-7946bcc3c989,safarilink,2026-08-05T21:47:00,booking_lookup,outside_hours
31603d85-639b-8faa-d7c5-6012cf460af5,safarilink,2026-07-25T08:39:00,schedules,in_hours
1a89f53c-8e39-f2b5-56fb-9ed7df57c734,safarilink,2026-07-31T06:42:00,booking_lookup,outside_hours
6d3042e9-1362-6f86-c394-3bfb8e69c069,safarilink,2026-07-22T15:45:00,charters,in_hours
7932f448-daa5-ee13-26ed-2d955de2de58,safarilink,2026-07-25T12:10:00,baggage,in_hours
7112bcf4-5a6a-de3f-e295-f7ece25907ae,safarilink,2026-08-10T09:26:00,other,in_hours
576ae779-12ad-9fd5-12f6-18f843be243e,safarilink,2026-08-01T17:29:00,other,in_hours
92d180f7-c204-3c64-6fec-48783f920f42,safarilink,2026-07-17T23:43:00,frequent_flyer,outside_hours
a37150fd-c419-29c0-1b93-80bf0fd54c93,safarilink,2026-08-02T17:35:00,check_in,in_hours
bbda1a97-9e24-8219-b9eb-79d67f443eb7,safarilink,2026-08-07T17:58:00,baggage,in_hours
7f929a5e-3bae-54de-eec6-381e4aa37044,safarilink,2026-07-28T09:56:00,check_in,in_hours
7517ca40-fbc3-e13a-19d8-26d667adf16e,safarilink,2026-07-28T15:16:00,baggage,in_hours
fad52b36-1b41-9219-ef59-a0d88a79c628,safarilink,2026-07-26T09:43:00,booking_lookup,in_hours
bb492506-68b5-3c8f-a627-bb4ef938dd00,safarilink,2026-07-27T09:38:00,check_in,in_hours
f96f49d0-9026-9f2d-f10d-32e9e1d37d9e,safarilink,2026-07-19T04:59:00,check_in,outside_hours
37984c36-a0df-3c30-3ef9-b7843951d29f,safarilink,2026-07-19T17:03:00,other,in_hours
dfe06165-8565-008c-45ae-27157585f75e,safarilink,2026-07-17T08:23:00,schedules,in_hours
08548230-53be-cf11-d4a5-52c7d932dbe2,safarilink,2026-07-29T12:58:00,destinations,in_hours
