order_id,account_id,contact_id,tenant_id,branch_id,order_date,status,delivery_date,subtotal,vat,total,currency
SO-2315,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-02-04,delivered,2026-02-06,96137.09,15381.93,111519.02,KES
SO-2316,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-01-04,delivered,2026-01-06,116138.66,18582.19,134720.85,KES
SO-2317,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-12-04,delivered,2025-12-06,56324.61,9011.94,65336.55,KES
SO-2318,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-11-03,delivered,2025-11-05,77806.26,12449.0,90255.26,KES
SO-2319,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-10-03,delivered,2025-10-05,86422.08,13827.53,100249.61,KES
SO-2320,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2025-09-02,delivered,2025-09-04,73423.66,11747.79,85171.45,KES
SO-2321,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-07-24,delivered,2026-07-26,100276.85,16044.3,116321.15,KES
SO-2322,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-06-24,delivered,2026-06-26,136281.01,21804.96,158085.97,KES
SO-2323,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-05-25,delivered,2026-05-27,89070.0,14251.2,103321.2,KES
SO-2324,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-04-25,delivered,2026-04-27,142260.76,22761.72,165022.48,KES
SO-2325,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-03-26,delivered,2026-03-28,128103.91,20496.63,148600.54,KES
SO-2326,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-02-24,delivered,2026-02-26,104486.49,16717.84,121204.33,KES
SO-2327,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-01-25,delivered,2026-01-27,160690.3,25710.45,186400.75,KES
SO-2328,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-12-26,delivered,2025-12-28,109658.8,17545.41,127204.21,KES
SO-2329,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-11-26,delivered,2025-11-28,51881.32,8301.01,60182.33,KES
SO-2330,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-10-27,delivered,2025-10-29,21287.78,3406.04,24693.82,KES
SO-2331,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-09-27,delivered,2025-09-29,35136.3,5621.81,40758.11,KES
SO-2332,279e0f97-abdc-f275-6a39-ad4f0903cc4f,12d1062c-a3ce-8b35-006b-d5a6400d7e34,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-08-28,delivered,2025-08-30,83175.98,13308.16,96484.14,KES
SO-2333,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-08-05,delivered,2026-08-07,90400.67,14464.11,104864.78,KES
SO-2334,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-07-08,delivered,2026-07-10,159874.69,25579.95,185454.64,KES
SO-2335,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-06-10,delivered,2026-06-12,88460.51,14153.68,102614.19,KES
SO-2336,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-05-13,delivered,2026-05-15,36593.65,5854.98,42448.63,KES
SO-2337,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-04-15,delivered,2026-04-17,179749.72,28759.96,208509.68,KES
SO-2338,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-03-18,delivered,2026-03-20,186439.69,29830.35,216270.04,KES
SO-2339,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-02-18,delivered,2026-02-20,63289.2,10126.27,73415.47,KES
SO-2340,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2026-01-21,delivered,2026-01-23,93193.25,14910.92,108104.17,KES
SO-2341,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-12-24,delivered,2025-12-26,48018.18,7682.91,55701.09,KES
SO-2342,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-11-26,delivered,2025-11-28,146549.7,23447.95,169997.65,KES
SO-2343,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-10-29,delivered,2025-10-31,83492.83,13358.85,96851.68,KES
SO-2344,749a986b-fac7-0a30-9406-0ffa15f00b5f,96cd5282-186d-97ad-84a9-9bc64a0e53b3,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-10-01,delivered,2025-10-03,172289.18,27566.27,199855.45,KES
SO-2345,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-08-05,delivered,2026-08-07,111640.23,17862.44,129502.67,TZS
SO-2346,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-07-10,delivered,2026-07-12,73791.85,11806.7,85598.55,TZS
SO-2347,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-06-14,delivered,2026-06-16,60446.84,9671.49,70118.33,TZS
SO-2348,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-05-19,delivered,2026-05-21,75994.09,12159.05,88153.14,TZS
SO-2349,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-04-23,delivered,2026-04-25,76566.03,12250.56,88816.59,TZS
SO-2350,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-28,delivered,2026-03-30,26349.54,4215.93,30565.47,TZS
SO-2351,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-02,delivered,2026-03-04,117495.82,18799.33,136295.15,TZS
SO-2352,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-02-04,delivered,2026-02-06,47531.04,7604.97,55136.01,TZS
SO-2353,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-01-09,delivered,2026-01-11,79111.14,12657.78,91768.92,TZS
SO-2354,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-12-14,delivered,2025-12-16,47156.79,7545.09,54701.88,TZS
SO-2355,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-11-18,delivered,2025-11-20,66496.99,10639.52,77136.51,TZS
SO-2356,2c23a856-3538-fbd6-1db5-7ec38bda420f,7474125f-9a3d-f57c-1bfa-96b736551f16,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-10-23,delivered,2025-10-25,112887.02,18061.92,130948.94,TZS
SO-2357,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-08-07,delivered,2026-08-09,107172.5,17147.6,124320.1,KES
SO-2358,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-07-09,delivered,2026-07-11,145512.87,23282.06,168794.93,KES
SO-2359,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-10,delivered,2026-06-12,85655.43,13704.87,99360.3,KES
SO-2360,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-05-12,delivered,2026-05-14,168209.42,26913.51,195122.93,KES
SO-2361,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-13,delivered,2026-04-15,41270.86,6603.34,47874.2,KES
SO-2362,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-03-15,delivered,2026-03-17,205512.76,32882.04,238394.8,KES
SO-2363,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-02-14,delivered,2026-02-16,163602.57,26176.41,189778.98,KES
SO-2364,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-01-16,delivered,2026-01-18,46634.54,7461.53,54096.07,KES
SO-2365,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-12-18,delivered,2025-12-20,103422.76,16547.64,119970.4,KES
SO-2366,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-19,delivered,2025-11-21,96058.11,15369.3,111427.41,KES
SO-2367,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-10-21,delivered,2025-10-23,75154.46,12024.71,87179.17,KES
SO-2368,9fa38338-87f1-32ce-9c34-465c521dbb7a,43005775-ddf4-beab-037f-7331744272c1,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-09-22,delivered,2025-09-24,62358.5,9977.36,72335.86,KES
SO-2369,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-08-10,picking,2026-08-12,140460.29,22473.65,162933.94,TZS
SO-2370,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-07-13,delivered,2026-07-15,140384.28,22461.48,162845.76,TZS
SO-2371,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-06-15,delivered,2026-06-17,48731.56,7797.05,56528.61,TZS
SO-2372,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-05-18,delivered,2026-05-20,63594.45,10175.11,73769.56,TZS
SO-2373,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-04-20,delivered,2026-04-22,85819.13,13731.06,99550.19,TZS
SO-2374,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-03-23,delivered,2026-03-25,151016.23,24162.6,175178.83,TZS
SO-2375,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-02-23,delivered,2026-02-25,81127.58,12980.41,94107.99,TZS
SO-2376,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2026-01-26,delivered,2026-01-28,63175.66,10108.11,73283.77,TZS
SO-2377,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2025-12-29,delivered,2025-12-31,7230.27,1156.84,8387.11,TZS
SO-2378,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2025-12-01,delivered,2025-12-03,107002.42,17120.39,124122.81,TZS
SO-2379,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2025-11-03,delivered,2025-11-05,62352.31,9976.37,72328.68,TZS
SO-2380,936cdb97-44f2-e321-63ee-ca2307d8efd1,e8b0bc07-e915-98a9-4494-e302b08f09d9,sai-tz,ff88541a-8c54-5afd-bec8-f2112874cd5d,2025-10-06,delivered,2025-10-08,40334.24,6453.48,46787.72,TZS
SO-2381,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-08-03,delivered,2026-08-05,56622.19,9059.55,65681.74,TZS
SO-2382,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-07-09,delivered,2026-07-11,62154.64,9944.74,72099.38,TZS
SO-2383,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-06-14,delivered,2026-06-16,72499.46,11599.91,84099.37,TZS
SO-2384,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-05-20,delivered,2026-05-22,51877.41,8300.39,60177.8,TZS
SO-2385,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-04-25,delivered,2026-04-27,183501.36,29360.22,212861.58,TZS
SO-2386,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-31,delivered,2026-04-02,52960.61,8473.7,61434.31,TZS
SO-2387,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-06,delivered,2026-03-08,87878.76,14060.6,101939.36,TZS
SO-2388,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-02-09,delivered,2026-02-11,15414.01,2466.24,17880.25,TZS
SO-2389,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-01-15,delivered,2026-01-17,52144.87,8343.18,60488.05,TZS
SO-2390,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-12-21,delivered,2025-12-23,70667.87,11306.86,81974.73,TZS
SO-2391,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-11-26,delivered,2025-11-28,104687.94,16750.07,121438.01,TZS
SO-2392,582d92d4-ad2a-1d55-12bb-547d1f333a42,775829df-e122-e956-ceb7-5798d4482407,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-11-01,delivered,2025-11-03,28227.5,4516.4,32743.9,TZS
SO-2393,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-07-27,delivered,2026-07-29,136570.57,21851.29,158421.86,KES
SO-2394,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-06-30,delivered,2026-07-02,120936.2,19349.79,140285.99,KES
SO-2395,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-06-03,delivered,2026-06-05,86776.2,13884.19,100660.39,KES
SO-2396,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-05-07,delivered,2026-05-09,123004.08,19680.65,142684.73,KES
SO-2397,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-04-10,delivered,2026-04-12,119064.54,19050.33,138114.87,KES
SO-2398,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-03-14,delivered,2026-03-16,112810.41,18049.67,130860.08,KES
SO-2399,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-02-15,delivered,2026-02-17,112848.8,18055.81,130904.61,KES
SO-2400,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-01-19,delivered,2026-01-21,53189.68,8510.35,61700.03,KES
SO-2401,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-12-23,delivered,2025-12-25,239664.15,38346.26,278010.41,KES
SO-2402,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-11-26,delivered,2025-11-28,54643.61,8742.98,63386.59,KES
SO-2403,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-10-30,delivered,2025-11-01,97767.17,15642.75,113409.92,KES
SO-2404,1315321f-4004-8a33-cbaa-9bc193174212,930baecc-d0eb-3b1b-76a8-03f6484242b9,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-10-03,delivered,2025-10-05,84397.53,13503.6,97901.13,KES
SO-2405,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-08-04,delivered,2026-08-06,113484.61,18157.54,131642.15,KES
SO-2406,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-07-06,delivered,2026-07-08,122389.18,19582.27,141971.45,KES
SO-2407,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-07,delivered,2026-06-09,157450.61,25192.1,182642.71,KES
SO-2408,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-05-09,delivered,2026-05-11,188795.77,30207.32,219003.09,KES
SO-2409,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-10,delivered,2026-04-12,40353.04,6456.49,46809.53,KES
SO-2410,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-03-12,delivered,2026-03-14,30567.4,4890.78,35458.18,KES
SO-2411,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-02-11,delivered,2026-02-13,95383.8,15261.41,110645.21,KES
SO-2412,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-01-13,delivered,2026-01-15,86595.8,13855.33,100451.13,KES
SO-2413,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-12-15,delivered,2025-12-17,89554.05,14328.65,103882.7,KES
SO-2414,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-16,delivered,2025-11-18,58459.36,9353.5,67812.86,KES
SO-2415,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-10-18,delivered,2025-10-20,13985.05,2237.61,16222.66,KES
SO-2416,fb46e631-53ee-c623-c4d2-c4d0ffb7b162,911e5327-c97b-f75d-950a-255d3e61a361,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-09-19,delivered,2025-09-21,179074.88,28651.98,207726.86,KES
SO-2417,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-08-06,delivered,2026-08-08,50104.61,8016.74,58121.35,KES
SO-2418,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-07-05,delivered,2026-07-07,127198.76,20351.8,147550.56,KES
SO-2419,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-06-03,delivered,2026-06-05,65227.02,10436.32,75663.34,KES
SO-2420,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-05-02,delivered,2026-05-04,18529.12,2964.66,21493.78,KES
SO-2421,3da496f2-6c68-6255-d3b3-12e2087ce75e,c8a2b4aa-942a-c492-f8f4-3e6a162a8e9d,sai-ke,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,2026-03-31,delivered,2026-04-02,94754.97,15160.8,109915.77,KES
